(data_type, time, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, heading, roll, pitch)
0,11187,0,-0.009999999,0.2023926,-130.8125,3.53,0.28,-8.73,3.14,2.71,9.81,0.125,-0.4375,0.1875,-14.75,-37.5,-2.0,198.3,21.7,-178.1
0,11195,0,-0.009999999,0.2023926,-130.8125,3.26,0.41,-8.79,3.14,2.71,9.81,-0.3125,-0.375,0.0,-14.75,-37.5,-2.0,198.3,21.7,-178.1
0,11205,0,-0.009999999,0.2023926,-130.8125,4.21,0.16,-9.9,3.14,2.71,9.81,0.1875,0.4375,-0.1875,-14.75,-37.5,-2.0,198.3,21.7,-178.1
0,11230,0,-0.009999999,0.2637329,-44.8125,3.54,0.38,-9.2,3.14,2.71,9.81,-0.0625,0.1875,-0.25,-15.75,-37.87,-2.0,198.3,21.7,-178.1
0,11237,0,-0.009999999,0.2637329,-44.8125,3.54,0.38,-9.2,3.14,2.71,9.81,-0.0625,0.1875,-0.25,-15.75,-37.87,-2.0,198.3,21.7,-178.1
0,11245,0,-0.009999999,0.2637329,-44.8125,3.89,0.15,-9.51,3.14,2.71,9.81,0.25,0.1875,0.0,-15.75,-37.87,-2.0,198.3,21.7,-178.1
0,11255,0,-0.009999999,0.2637329,-44.8125,3.29,0.29,-8.38,3.14,2.71,9.81,-0.375,-0.1875,0.0625,-15.75,-37.87,-2.0,198.3,21.7,-178.1
0,11265,0,-0.009999999,0.2637329,-44.8125,3.45,0.44,-9.04,3.14,2.71,9.81,-0.3125,-0.0625,-0.0625,-15.75,-37.87,-2.0,198.3,21.7,-178.1
0,11274,0,-0.009999999,0.2637329,-44.8125,4.08,0.12,-9.719999,3.14,2.71,9.81,0.3125,0.3125,0.0,-15.5,-37.5,-3.75,198.3,21.7,-178.1
0,11285,0,-0.009999999,0.2637329,-44.8125,3.48,0.28,-8.54,3.14,2.71,9.81,-0.0625,0.0,-0.0625,-15.5,-37.5,-3.75,198.3,21.7,-178.1
0,11295,0,-0.009999999,0.2637329,-44.8125,3.32,0.4,-8.78,3.14,2.71,9.81,-0.3125,-0.25,-0.125,-15.5,-37.5,-3.75,198.3,21.7,-178.1
0,11305,0,-0.009999999,0.2637329,-44.8125,3.89,0.42,-9.41,3.14,2.71,9.81,0.0625,0.125,-0.0625,-15.5,-37.5,-3.75,198.3,21.7,-178.1
0,11315,0,-0.009999999,0.2637329,-44.8125,3.58,0.29,-8.82,3.14,2.71,9.81,0.4375,0.0,0.0,-15.5,-37.5,-3.75,198.3,21.7,-178.1
0,11323,0,-0.009999999,0.2637329,-6.8125,3.23,0.46,-8.65,3.14,2.71,9.81,-0.5,-0.1875,0.0625,-15.5,-37.06,-0.75,198.3,21.7,-178.1
0,11335,0,-0.009999999,0.2637329,-6.8125,3.78,0.32,-9.45,3.14,2.71,9.81,-0.0625,0.0625,-0.125,-15.5,-37.06,-0.75,198.3,21.7,-178.1
0,11400,0,-0.009999999,0.2637329,-6.8125,4.16,0.17,-9.679999,3.14,2.71,9.81,0.1875,0.3125,0.0,-15.75,-36.37,-2.37,198.3,21.7,-178.1
0,11415,0,-0.009999999,0.2637329,134.1875,4.11,0.23,-9.8,3.14,2.71,9.81,0.1875,0.125,0.0625,-15.75,-36.37,-2.37,198.3,21.7,-178.1
0,11437,0,-0.009999999,0.2637329,134.1875,3.77,0.35,-9.17,3.14,2.71,9.81,0.0,0.25,-0.0625,-15.5,-37.06,-2.87,198.3,21.7,-178.1
0,11458,0,-0.009999999,0.2023926,134.1875,3.3,0.46,-8.849999,3.14,2.71,9.81,-0.3125,-0.3125,0.1875,-15.5,-37.06,-2.87,198.3,21.7,-178.1
0,11515,0,-0.009999999,0.2023926,115.1875,4.01,0.02,-9.54,3.14,2.71,9.81,0.3125,0.125,0.0625,-16.18,-37.5,-1.56,198.3,21.7,-178.1
1,18.0,36.0,11.95862,N,73.0,44.0,45.33714,E,0.030864,0.0,1.05,2.19,b'ROV',72.59961,11451.0,16.0
0,11533,0,-0.009999999,0.2023926,115.1875,3.93,0.31,-9.55,3.14,2.71,9.81,0.125,0.25,-0.1875,-15.5,-37.87,-2.37,198.3,21.7,-178.1
0,11706,0,-0.009999999,0.2023926,-58.8125,4.17,0.23,-9.78,3.14,2.71,9.81,0.25,0.125,-0.125,-15.18,-36.37,-2.37,198.3,21.7,-178.1
1,18.0,36.0,11.95862,N,73.0,44.0,45.33714,E,0.030864,0.0,1.05,2.19,b'VNC',72.59961,11451.0,248.0
0,11730,0,-0.009999999,0.2023926,-58.8125,3.37,0.33,-8.559999,3.14,2.71,9.81,-0.0625,0.25,-0.25,-16.18,-37.5,-2.87,198.3,21.7,-178.1
0,11745,0,-0.009999999,0.2023926,-58.8125,3.87,0.09,-9.48,3.14,2.71,9.81,0.3125,0.25,0.125,-16.18,-37.5,-2.87,198.3,21.7,-178.1
1,18.0,36.0,11.95862,N,73.0,44.0,45.33714,E,0.030864,0.0,1.05,2.19,b'GGA',72.69958,11720.0,19.0
0,11769,0,-0.009999999,0.2023926,-58.8125,3.37,0.48,-9.17,3.14,2.71,9.81,-0.375,0.3125,-0.1875,-15.5,-37.06,-1.56,198.3,21.7,-178.1
0,11784,0,-0.02,0.2637329,-58.8125,3.5,0.29,-8.53,3.14,2.71,9.81,-0.0625,0.0,0.0625,-15.5,-37.06,-1.56,198.3,21.7,-178.1
0,11806,0,-0.02,0.2637329,303.1875,4.12,0.23,-9.92,3.14,2.71,9.81,0.125,0.0,0.0,-15.5,-37.06,-1.56,198.3,21.7,-178.1
0,11825,0,-0.02,0.2637329,303.1875,3.27,0.33,-8.5,3.14,2.71,9.81,-0.4375,-0.3125,-0.0625,-15.5,-37.5,-2.06,198.3,21.7,-178.1
0,11847,0,-0.02,0.2637329,303.1875,3.88,0.06,-9.23,3.14,2.71,9.81,0.3125,0.125,0.0625,-15.5,-37.5,-2.06,198.3,21.7,-178.1
0,11863,0,-0.02,0.2023926,303.1875,3.5,0.49,-9.22,3.14,2.71,9.81,-0.3125,-0.125,-0.125,-15.5,-37.5,-2.06,198.3,21.7,-178.1
0,11883,0,-0.02,0.2023926,303.1875,3.24,0.34,-8.21,3.14,2.71,9.81,-0.0625,-0.1875,0.0,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,11912,0,-0.02,0.2023926,128.1875,3.52,0.29,-8.38,3.14,2.71,9.81,0.1875,0.25,0.0625,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,11927,0,-0.02,0.2023926,128.1875,3.28,0.42,-9.12,3.14,2.71,9.81,-0.375,-0.1875,-0.0625,-15.5,-38.18,-2.37,198.3,21.7,-178.1
0,11941,0,-0.02,0.2023926,128.1875,3.81,0.42,-9.24,3.14,2.71,9.81,0.375,0.4375,0.0,-15.5,-38.18,-2.37,198.3,21.7,-178.1
0,11952,0,-0.02,0.2023926,128.1875,3.59,0.21,-8.65,3.14,2.71,9.81,-0.1875,-0.25,0.0,-15.5,-38.18,-2.37,198.3,21.7,-178.1
0,11960,0,-0.02,0.2023926,128.1875,3.29,0.43,-8.74,3.14,2.71,9.81,-0.1875,-0.0625,-0.1875,-15.5,-38.18,-2.37,198.3,21.7,-178.1
1,18.0,36.0,11.95862,N,73.0,44.0,45.33714,E,0.030864,0.0,1.05,2.19,b'GLL',72.69958,11951.0,9.0
0,11969,0,-0.02,0.2023926,128.1875,3.73,0.34,-9.099999,3.14,2.71,9.81,-0.1875,-0.0625,-0.1875,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,11978,0,-0.02,0.2023926,128.1875,4.13,0.34,-9.91,3.14,2.71,9.81,0.25,0.0,-0.125,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,11987,0,-0.02,0.2023926,-39.8125,3.26,0.42,-8.47,3.14,2.71,9.81,0.125,0.0,0.0625,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,11998,0,-0.02,0.2023926,-39.8125,3.61,0.26,-9.12,3.14,2.71,9.81,-0.375,-0.0625,-0.0625,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,12008,0,-0.02,0.2023926,-39.8125,4.04,0.34,-9.71,3.14,2.71,9.81,0.125,0.25,-0.1875,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,12018,0,-0.02,0.2023926,-39.8125,3.28,0.33,-8.38,3.14,2.71,9.81,0.3125,0.0625,0.125,-16.18,-36.37,-2.37,198.3,21.7,-178.1
0,12026,0,-0.02,0.2023926,-39.8125,3.4,0.4,-9.08,3.14,2.71,9.81,-0.375,-0.1875,0.125,-15.5,-37.5,-0.75,198.3,21.7,-178.1
0,12037,0,-0.02,0.2023926,-39.8125,3.96,0.31,-9.66,3.14,2.71,9.81,0.0625,0.375,-0.125,-15.5,-37.5,-0.75,198.3,21.7,-178.1
0,12048,0,-0.02,0.2023926,-39.8125,4.11,0.09999999,-9.8,3.14,2.71,9.81,0.3125,0.4375,0.0625,-15.5,-37.5,-0.75,198.3,21.7,-178.1
0,12058,0,-0.02,0.2637329,-39.8125,3.24,0.34,-8.62,3.14,2.71,9.81,-0.25,-0.125,0.0,-15.5,-37.5,-0.75,198.3,21.7,-178.1
0,12068,0,-0.02,0.2637329,-39.8125,3.84,0.4,-9.62,3.14,2.71,9.81,-0.25,0.0625,-0.0625,-15.5,-37.5,-0.75,198.3,21.7,-178.1
0,12077,0,-0.02,0.2637329,-15.8125,4.2,0.23,-9.73,3.14,2.71,9.81,0.25,0.375,-0.125,-17.0,-37.5,-2.06,198.3,21.7,-178.1
0,12088,0,-0.02,0.2023926,-15.8125,3.21,0.42,-8.429999,3.14,2.71,9.81,-0.1875,-0.0625,0.0625,-17.0,-37.5,-2.06,198.3,21.7,-178.1
0,12098,0,-0.02,0.2023926,-15.8125,3.68,0.43,-9.349999,3.14,2.71,9.81,-0.25,-0.25,-0.125,-17.0,-37.5,-2.06,198.3,21.7,-178.1
0,12108,0,-0.02,0.2023926,-15.8125,4.16,0.2,-9.92,3.14,2.71,9.81,0.1875,0.0625,-0.1875,-17.0,-37.5,-2.06,198.3,21.7,-178.1
0,12118,0,-0.02,0.2023926,-15.8125,3.8,0.21,-9.21,3.14,2.71,9.81,0.1875,0.1875,0.0625,-17.0,-37.5,-2.06,198.3,21.7,-178.1
0,12125,0,-0.02,0.2023926,-15.8125,3.51,0.38,-9.17,3.14,2.71,9.81,-0.5,0.0,0.0,-15.18,-37.87,-2.0,198.3,21.7,-178.1
0,12133,0,-0.02,0.2023926,-15.8125,3.51,0.38,-9.17,3.14,2.71,9.81,0.0,0.25,-0.1875,-15.18,-37.87,-2.0,198.3,21.7,-178.1
0,12139,0,-0.02,0.2023926,-15.8125,4.11,0.25,-9.73,3.14,2.71,9.81,0.0,0.25,-0.1875,-15.18,-37.87,-2.0,198.3,21.7,-178.1
0,12149,0,-0.02,0.145752,-15.8125,3.9,0.07,-9.48,3.14,2.71,9.81,0.1875,0.4375,-0.0625,-15.18,-37.87,-2.0,198.3,21.7,-178.1
0,12158,0,-0.02,0.145752,-15.8125,3.33,0.49,-8.96,3.14,2.71,9.81,-0.375,-0.25,0.125,-15.18,-37.87,-2.0,198.3,21.7,-178.1
0,12168,0,-0.02,0.145752,-15.8125,4.03,0.25,-9.66,3.14,2.71,9.81,-0.0625,0.0625,-0.125,-15.18,-37.87,-2.0,198.3,21.7,-178.1
0,12175,0,-0.02,0.145752,43.1875,4.15,0.23,-9.95,3.14,2.71,9.81,0.375,0.1875,-0.125,-16.18,-37.06,-1.56,198.3,21.7,-178.1
0,12184,0,-0.02,0.145752,43.1875,3.43,0.3,-8.37,3.14,2.71,9.81,-0.1875,-0.1875,0.1875,-16.18,-37.06,-1.56,198.3,21.7,-178.1
0,12190,0,-0.02,0.145752,43.1875,3.43,0.3,-8.37,3.14,2.71,9.81,-0.1875,-0.1875,0.1875,-16.18,-37.06,-1.56,198.3,21.7,-178.1
0,12199,0,-0.02,0.145752,43.1875,3.9,0.34,-9.559999,3.14,2.71,9.81,-0.25,-0.1875,-0.1875,-16.18,-37.06,-1.56,198.3,21.7,-178.1
0,12223,0,-0.02,0.145752,43.1875,3.74,0.35,-9.36,3.14,2.71,9.81,-0.3125,-0.1875,-0.125,-15.75,-38.18,-1.18,198.3,21.7,-178.1
0,12230,0,-0.02,0.145752,43.1875,3.74,0.35,-9.36,3.14,2.71,9.81,-0.3125,-0.1875,-0.125,-15.75,-38.18,-1.18,198.3,21.7,-178.1
0,12239,0,-0.02,0.08441162,43.1875,4.23,0.3,-9.9,3.14,2.71,9.81,-0.125,0.0625,-0.1875,-15.75,-38.18,-1.18,198.3,21.7,-178.1
0,12249,0,-0.02,0.08441162,43.1875,3.79,0.17,-9.2,3.14,2.71,9.81,0.375,0.25,0.125,-15.75,-38.18,-1.18,198.3,21.7,-178.1
0,12259,0,-0.02,0.08441162,43.1875,3.31,0.4,-8.45,3.14,2.71,9.81,-0.4375,-0.25,0.0625,-15.75,-38.18,-1.18,198.3,21.7,-178.1
0,12269,0,-0.02,0.08441162,43.1875,4.21,0.18,-9.929999,3.14,2.71,9.81,-0.0625,0.125,-0.125,-15.75,-38.18,-1.18,198.3,21.7,-178.1
0,12275,0,-0.02,0.08441162,12.1875,3.96,0.09999999,-9.46,3.14,2.71,9.81,0.5,0.4375,-0.125,-15.18,-38.56,-2.87,198.3,21.7,-178.1
0,12284,0,-0.02,0.08441162,12.1875,3.3,0.34,-8.29,3.14,2.71,9.81,-0.1875,0.0,0.125,-15.18,-38.56,-2.87,198.3,21.7,-178.1
0,12291,0,-0.03,0.145752,12.1875,3.3,0.34,-8.29,3.14,2.71,9.81,-0.1875,0.0,0.125,-15.18,-38.56,-2.87,198.3,21.7,-178.1
0,12299,0,-0.03,0.145752,12.1875,4.07,0.22,-9.66,3.14,2.71,9.81,-0.1875,0.0625,-0.125,-15.18,-38.56,-2.87,198.3,21.7,-178.1
0,12309,0,-0.03,0.145752,12.1875,4.16,0.17,-9.809999,3.14,2.71,9.81,0.25,0.375,-0.1875,-15.18,-38.56,-2.87,198.3,21.7,-178.1
0,12319,0,-0.03,0.145752,12.1875,3.44,0.36,-8.54,3.14,2.71,9.81,0.0,0.0625,0.0,-15.18,-38.56,-2.87,198.3,21.7,-178.1
0,12327,0,-0.03,0.2023926,12.1875,3.3,0.45,-8.92,3.14,2.71,9.81,-0.5,-0.25,0.125,-15.18,-37.5,-2.87,198.3,21.7,-178.1
0,12338,0,-0.03,0.145752,12.1875,4.16,0.09,-10.02,3.14,2.71,9.81,0.125,0.1875,0.0625,-15.18,-37.5,-2.87,198.3,21.7,-178.1
0,12401,0,-0.03,0.145752,34.1875,3.51,0.28,-8.97,3.14,2.71,9.81,-0.125,-0.0625,-0.0625,-15.18,-36.68,-2.37,198.3,21.7,-178.1
0,12418,0,-0.03,0.2023926,34.1875,3.33,0.41,-8.49,3.14,2.71,9.81,0.1875,0.0,0.0,-15.18,-36.68,-2.37,198.3,21.7,-178.1
0,12437,0,-0.03,0.1410522,34.1875,4.14,0.09999999,-9.86,3.14,2.71,9.81,0.1875,0.4375,0.0,-15.18,-37.5,-2.87,198.3,21.7,-178.1
0,12460,0,-0.03,0.1410522,460.1875,3.37,0.23,-9.0,3.14,2.71,9.81,-0.4375,-0.375,-0.0625,-15.18,-37.5,-2.87,198.3,21.7,-178.1
0,12516,0,-0.03,0.1410522,460.1875,3.36,0.29,-8.36,3.14,2.71,9.81,0.1875,0.125,0.0,-16.18,-36.68,-1.56,198.3,21.7,-178.1
1,18.0,36.0,11.95976,N,73.0,44.0,45.33417,E,0.054012,0.0,1.05,2.19,b'ROV',72.69958,12453.0,18.0
0,12691,0,-0.04,0.1410522,-47.8125,3.35,0.35,-8.84,3.14,2.71,9.81,-0.125,-0.125,0.125,-15.5,-37.06,-1.18,198.3,21.7,-178.1
0,12709,0,-0.04,0.1410522,-47.8125,4.09,0.2,-9.719999,3.14,2.71,9.81,0.125,0.1875,-0.0625,-15.5,-37.06,-1.18,198.3,21.7,-178.1
1,18.0,36.0,11.95976,N,73.0,44.0,45.33417,E,0.054012,0.0,1.05,2.19,b'VNC',72.69958,12453.0,249.0
0,12733,0,-0.04,0.1410522,-47.8125,3.82,0.33,-9.429999,3.14,2.71,9.81,-0.4375,-0.0625,0.0625,-15.75,-37.06,-2.0,198.3,21.7,-178.1
0,12748,0,-0.04,0.1410522,328.1875,3.68,0.18,-9.13,3.14,2.71,9.81,0.3125,0.0625,0.0625,-15.75,-37.06,-2.0,198.3,21.7,-178.1
1,18.0,36.0,11.95976,N,73.0,44.0,45.33417,E,0.054012,0.0,1.05,2.19,b'GGA',72.79962,12723.0,19.0
0,12770,0,-0.04,0.1410522,328.1875,4.08,0.25,-9.69,3.14,2.71,9.81,0.0625,0.0,-0.0625,-15.75,-37.06,-2.0,198.3,21.7,-178.1
0,12783,0,-0.04,0.2070923,328.1875,3.91,0.15,-9.3,3.14,2.71,9.81,0.0625,0.0625,-0.0625,-15.5,-37.5,-1.56,198.3,21.8,-178.1
0,12805,0,-0.04,0.2070923,328.1875,4.1,0.25,-9.67,3.14,2.71,9.81,0.1875,0.3125,-0.125,-15.5,-37.5,-1.56,198.3,21.8,-178.1
0,12819,0,-0.04,0.2070923,328.1875,3.51,0.23,-8.58,3.14,2.71,9.81,-0.375,0.0,-0.0625,-15.5,-37.5,-1.56,198.3,21.8,-178.1
0,12838,0,-0.04,0.2070923,383.1875,4.2,0.18,-10.0,3.14,2.71,9.81,0.3125,0.3125,-0.125,-15.75,-37.5,-2.0,198.3,21.8,-178.1
0,12859,0,-0.04,0.2070923,383.1875,3.66,0.51,-9.22,3.14,2.71,9.81,-0.1875,-0.1875,-0.125,-15.75,-37.5,-2.0,198.3,21.8,-178.1
0,12882,0,-0.04,0.145752,383.1875,3.87,0.14,-9.139999,3.14,2.71,9.81,-0.0625,-0.125,0.0625,-15.5,-36.37,-2.87,198.3,21.8,-178.1
0,12913,0,-0.04,0.145752,383.1875,4.01,0.2,-9.24,3.14,2.71,9.81,-0.0625,-0.1875,0.1875,-15.5,-36.37,-2.87,198.3,21.8,-178.1
0,12929,0,-0.04,0.145752,383.1875,3.99,0.29,-9.62,3.14,2.71,9.81,-0.0625,0.25,-0.1875,-15.75,-37.06,-2.87,198.3,21.8,-178.1
0,12944,0,-0.04,0.145752,73.1875,4.12,-0.04,-9.57,3.14,2.71,9.81,-0.375,-0.3125,0.0625,-15.75,-37.06,-2.87,198.3,21.8,-178.1
0,12956,0,-0.04,0.145752,73.1875,3.23,0.37,-8.88,3.14,2.71,9.81,-0.4375,0.0625,0.0,-15.75,-37.06,-2.87,198.3,21.8,-178.1
0,12964,0,-0.04,0.145752,73.1875,3.23,0.37,-8.88,3.14,2.71,9.81,0.4375,0.3125,-0.125,-15.75,-37.06,-2.87,198.3,21.8,-178.1
1,18.0,36.0,11.95976,N,73.0,44.0,45.33417,E,0.054012,0.0,1.05,2.19,b'GLL',72.79962,12956.0,7.0
0,12973,0,-0.04,0.145752,73.1875,4.22,0.02,-10.08,3.14,2.71,9.81,0.4375,0.3125,-0.125,-15.18,-36.68,-2.37,198.3,21.8,-178.1
0,12982,0,-0.04,0.145752,73.1875,3.55,0.21,-8.889999,3.14,2.71,9.81,-0.125,-0.0625,0.0625,-15.18,-36.68,-2.37,198.3,21.8,-178.1
0,12991,0,-0.04,0.145752,73.1875,3.29,0.23,-8.84,3.14,2.71,9.81,-0.1875,0.125,-0.125,-15.18,-36.68,-2.37,198.3,21.8,-178.1
0,13001,0,-0.04,0.145752,73.1875,4.12,0.28,-9.79,3.14,2.71,9.81,0.125,0.375,-0.125,-15.18,-36.68,-2.37,198.3,21.8,-178.1
0,13011,0,-0.05,0.2070923,73.1875,3.89,0.09999999,-9.44,3.14,2.71,9.81,0.1875,0.25,-0.125,-15.18,-36.68,-2.37,198.3,21.8,-178.1
0,13022,0,-0.05,0.2070923,73.1875,3.37,0.34,-8.429999,3.14,2.71,9.81,-0.5,-0.125,-0.125,-15.18,-36.68,-2.37,198.3,21.8,-178.1
0,13030,0,-0.05,0.145752,-154.8125,3.33,0.57,-8.87,3.14,2.71,9.81,-0.125,0.3125,-0.125,-16.56,-37.5,-0.75,198.3,21.8,-178.1
0,13042,0,-0.04,0.145752,-154.8125,4.01,0.18,-9.719999,3.14,2.71,9.81,0.5,0.1875,0.125,-16.56,-37.5,-0.75,198.3,21.8,-178.1
0,13052,0,-0.04,0.145752,-154.8125,3.37,0.35,-8.8,3.14,2.71,9.81,-0.3125,-0.0625,0.0,-16.56,-37.5,-0.75,198.3,21.8,-178.1
0,13061,0,-0.04,0.145752,-154.8125,3.22,0.39,-8.77,3.14,2.71,9.81,-0.25,0.125,-0.0625,-16.56,-37.5,-0.75,198.3,21.8,-178.1
0,13072,0,-0.04,0.145752,-154.8125,3.83,0.34,-9.5,3.14,2.71,9.81,0.3125,0.25,0.0,-16.56,-37.5,-0.75,198.3,21.8,-178.1
0,13081,0,-0.05,0.2070923,-154.8125,3.58,0.14,-9.08,3.14,2.71,9.81,-0.0625,0.0625,0.125,-15.75,-37.5,-1.18,198.3,21.8,-178.1
0,13091,0,-0.05,0.2070923,-154.8125,3.17,0.43,-8.59,3.14,2.71,9.81,-0.5625,0.0,-0.0625,-15.75,-37.5,-1.18,198.3,21.8,-178.1
0,13102,0,-0.05,0.2070923,-154.8125,3.62,0.54,-9.11,3.14,2.71,9.81,0.25,0.5,-0.125,-15.75,-37.5,-1.18,198.3,21.8,-178.1
0,13112,0,-0.05,0.2070923,-154.8125,3.84,0.17,-9.17,3.14,2.71,9.81,0.375,0.25,0.125,-15.75,-37.5,-1.18,198.3,21.8,-178.1
0,13122,0,-0.04,0.145752,-154.8125,3.25,0.5,-8.55,3.14,2.71,9.81,-0.375,0.1875,-0.0625,-15.75,-37.5,-1.18,198.3,21.8,-178.1
0,13129,0,-0.04,0.145752,-187.8125,3.55,0.55,-8.95,3.14,2.71,9.81,-0.0625,0.4375,-0.125,-15.75,-37.06,-1.18,198.3,21.8,-178.1
0,13137,0,-0.04,0.145752,-187.8125,3.93,0.13,-9.57,3.14,2.71,9.81,0.3125,0.5,0.0625,-15.75,-37.06,-1.18,198.3,21.8,-178.1
0,13143,0,-0.04,0.145752,-187.8125,3.93,0.13,-9.57,3.14,2.71,9.81,0.3125,0.5,0.0625,-15.75,-37.06,-1.18,198.3,21.8,-178.1
0,13152,0,-0.04,0.2070923,-187.8125,3.54,0.26,-8.71,3.14,2.71,9.81,-0.375,0.0625,0.0,-15.75,-37.06,-1.18,198.3,21.8,-178.1
0,13162,0,-0.04,0.2070923,-187.8125,3.34,0.35,-8.82,3.14,2.71,9.81,-0.4375,0.125,-0.125,-15.75,-37.06,-1.18,198.3,21.8,-178.1
0,13172,0,-0.04,0.2070923,-187.8125,3.97,0.45,-9.42,3.14,2.71,9.81,0.1875,0.6875,-0.125,-15.75,-37.06,-1.18,198.3,21.8,-178.1
0,13181,0,-0.04,0.145752,-187.8125,3.66,0.13,-8.94,3.14,2.71,9.81,0.0625,0.375,0.0,-14.75,-36.68,-2.87,198.3,21.8,-178.1
0,13192,0,-0.04,0.145752,-187.8125,3.26,0.55,-8.58,3.14,2.71,9.81,-0.4375,-0.0625,0.0,-14.75,-36.68,-2.87,198.3,21.8,-178.1
0,13202,0,-0.04,0.145752,-48.8125,3.96,0.4,-9.44,3.14,2.71,9.81,0.0625,0.3125,-0.25,-14.75,-36.68,-2.87,198.3,21.8,-178.1
0,13228,0,-0.04,0.2070923,-48.8125,3.69,0.44,-9.099999,3.14,2.71,9.81,0.0,0.1875,-0.125,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13234,0,-0.04,0.2070923,-48.8125,3.69,0.44,-9.099999,3.14,2.71,9.81,0.0,0.1875,-0.125,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13243,0,-0.04,0.145752,-48.8125,4.17,0.25,-9.76,3.14,2.71,9.81,0.375,0.375,0.0,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13252,0,-0.04,0.2070923,-48.8125,3.47,0.28,-8.67,3.14,2.71,9.81,-0.0625,0.0,0.125,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13263,0,-0.04,0.145752,-48.8125,3.35,0.47,-8.809999,3.14,2.71,9.81,-0.1875,-0.0625,-0.0625,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13273,0,-0.04,0.145752,-48.8125,4.14,0.37,-9.83,3.14,2.71,9.81,0.4375,0.4375,-0.0625,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13282,0,-0.04,0.145752,-48.8125,4.18,-0.009999999,-9.74,3.14,2.71,9.81,0.125,0.0,0.0625,-15.18,-36.68,-2.0,198.3,21.8,-178.1
0,13292,0,-0.04,0.145752,-48.8125,3.2,0.62,-8.74,3.14,2.71,9.81,-0.4375,-0.0625,0.0,-15.18,-36.68,-2.0,198.3,21.8,-178.1
0,13302,0,-0.04,0.2070923,-48.8125,3.96,0.33,-9.27,3.14,2.71,9.81,0.1875,0.125,-0.0625,-15.18,-36.68,-2.0,198.3,21.8,-178.1
0,13312,0,-0.04,0.2070923,73.1875,4.19,0.18,-9.82,3.14,2.71,9.81,0.3125,0.125,0.0,-15.18,-36.68,-2.0,198.3,21.8,-178.1
0,13323,0,-0.04,0.2070923,73.1875,3.23,0.41,-8.47,3.14,2.71,9.81,-0.3125,-0.1875,0.1875,-15.18,-36.68,-2.0,198.3,21.8,-178.1
0,13332,0,-0.04,0.2070923,73.1875,3.64,0.56,-9.4,3.14,2.71,9.81,-0.125,0.125,-0.0625,-15.75,-36.37,-2.06,198.3,21.8,-178.1
0,13400,0,-0.04,0.2070923,73.1875,4.03,0.19,-9.349999,3.14,2.71,9.81,0.1875,0.1875,-0.125,-15.75,-37.5,-0.75,198.3,21.8,-178.1
0,13418,0,-0.04,0.2070923,405.1875,4.05,0.23,-9.969999,3.14,2.71,9.81,-0.3125,-0.125,0.0,-15.75,-37.5,-0.75,198.3,21.8,-178.1
0,13437,0,-0.04,0.2070923,405.1875,3.91,0.29,-9.25,3.14,2.71,9.81,0.125,0.0,-0.0625,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13456,0,-0.04,0.2070923,405.1875,3.75,0.04,-8.97,3.14,2.71,9.81,-0.375,0.125,-0.1875,-15.5,-36.68,-2.37,198.3,21.8,-178.1
0,13516,0,-0.05,0.2070923,676.1875,4.03,0.11,-9.55,3.14,2.71,9.81,-0.3125,-0.0625,-0.0625,-15.5,-36.68,-2.37,198.3,21.8,-178.1
1,18.0,36.0,11.96091,N,73.0,44.0,45.33234,E,0.059156,0.0,1.05,2.19,b'ROV',72.79962,13449.0,16.0
0,13536,0,-0.04,0.145752,676.1875,4.19,0.32,-9.8,3.14,2.71,9.81,-0.125,0.25,-0.1875,-15.75,-36.68,-1.18,198.3,21.8,-178.1
0,13578,0,-0.05,0.2070923,676.1875,4.4,0.02,-9.719999,3.14,2.71,9.81,0.4375,0.125,0.125,-16.18,-36.68,-2.37,198.3,21.8,-178.1
1,18.0,36.0,11.96091,N,73.0,44.0,45.33234,E,0.059156,0.0,1.05,2.19,b'VNC',72.79962,13449.0,96.0
0,13728,0,-0.05,0.2684326,-178.8125,3.69,-0.04,-9.099999,3.14,2.71,9.81,-0.3125,-0.0625,0.1875,-15.75,-37.87,-1.56,198.3,21.9,-178.2
0,13743,0,-0.05,0.2684326,-178.8125,4.36,0.05,-9.42,3.14,2.71,9.81,0.0625,0.0625,0.125,-15.75,-37.87,-1.56,198.3,21.9,-178.2
1,18.0,36.0,11.96091,N,73.0,44.0,45.33234,E,0.059156,0.0,1.05,2.19,b'GGA',72.8996,13718.0,19.0
