(data_type, time, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, heading, roll, pitch)
0,164087,0,-2.09,-8.926025,-3850.188,-2.9,-2.18,-9.86,3.14,2.71,9.81,-25.1875,-0.5625,5.5625,-2.0,-41.75,10.75,185.1,-14.7,172.8
0,164094,0,-2.09,-8.926025,-3850.188,-3.16,-1.68,-8.889999,3.14,2.71,9.81,-14.5625,4.3125,6.375,-1.18,-42.06,9.87,185.2,-14.7,172.9
0,164100,0,-2.09,-8.926025,-3850.188,-3.16,-1.68,-8.889999,3.14,2.71,9.81,-14.5625,4.3125,6.375,-1.18,-42.06,9.87,185.3,-14.6,173.0
0,164107,0,-2.09,-8.926025,-3850.188,-3.44,-1.92,-7.05,3.14,2.71,9.81,-5.1875,4.9375,8.0625,-1.18,-42.06,9.87,185.4,-14.6,173.0
0,164117,0,-2.09,-8.926025,-3850.188,-3.44,-1.61,-7.41,3.14,2.71,9.81,2.8125,3.375,9.375,-1.18,-42.06,9.87,185.5,-14.6,172.9
0,164127,0,-2.09,-8.864685,-3850.188,-3.33,-1.5,-9.059999,3.14,2.71,9.81,10.375,-2.0625,9.6875,-1.18,-42.06,9.87,185.6,-14.8,173.0
0,164258,0,-2.09,-8.982666,-4219.188,-3.54,-2.16,-9.95,3.14,2.71,9.81,25.1875,4.25,-21.25,-2.75,-42.37,7.0,185.1,-15.2,174.4
0,164270,0,-2.09,-8.982666,-4219.188,-3.01,-2.47,-8.74,3.14,2.71,9.81,32.375,10.6875,-20.0,-2.75,-42.37,7.0,185.0,-15.1,173.9
0,164287,0,-2.09,-8.982666,-4219.188,-3.33,-2.81,-10.66,3.14,2.71,9.81,58.9375,9.1875,-13.1875,-2.75,-42.37,7.0,185.0,-15.0,173.3
0,164301,0,-2.09,-8.926025,-4219.188,-3.48,-3.28,-9.59,3.14,2.71,9.81,51.0,6.3125,-7.0625,-0.56,-42.37,7.75,184.9,-14.9,172.5
0,164320,0,-2.09,-8.982666,-4219.188,-3.97,-2.63,-10.11,3.14,2.71,9.81,18.125,0.1875,-4.5625,-0.56,-42.37,7.75,184.9,-14.9,172.2
0,164378,0,-2.09,-8.982666,-3922.188,-2.92,-2.25,-9.719999,3.14,2.71,9.81,-9.6875,24.6875,-7.375,-0.18,-42.37,8.68,184.4,-14.0,173.0
1,18.0,39.0,56.27998,N,73.0,42.0,29.8217,E,16.19228,136.51,0.98,2.55,b'RMC',38.1427,164312.0,18.0
0,164401,0,-2.09,-8.982666,-3922.188,-2.14,-0.62,-7.22,3.14,2.71,9.81,16.3125,35.5625,-12.25,-0.18,-42.06,8.68,184.1,-13.7,172.8
0,164439,0,-2.09,-8.982666,-4463.188,-1.94,-3.01,-10.39,3.14,2.71,9.81,9.5625,16.25,12.875,-0.18,-42.06,8.68,184.3,-12.6,171.8
1,18.0,39.0,56.27998,N,73.0,42.0,29.8217,E,16.19228,136.51,0.98,2.55,b'VTG',38.1427,164312.0,97.0
0,164460,0,-2.09,-9.044006,-4463.188,-1.89,-2.27,-5.18,3.14,2.71,9.81,-41.375,9.125,24.375,1.25,-43.18,11.18,184.6,-12.5,172.9
0,164510,0,-2.09,-8.982666,-4463.188,-2.44,-2.31,-9.91,3.14,2.71,9.81,-31.5625,-12.25,15.0625,1.25,-43.18,9.06,184.8,-13.1,174.1
1,18.0,39.0,56.27998,N,73.0,42.0,29.8217,E,16.19228,136.51,0.98,2.55,b'GGA',37.74268,164450.0,20.0
0,164533,0,-2.09,-8.982666,-4950.188,-2.12,-1.88,-8.54,3.14,2.71,9.81,-19.0625,-2.3125,16.8125,1.25,-43.18,9.06,185.1,-13.3,174.8
0,164583,0,-2.09,-9.044006,-4950.188,-2.95,-2.67,-8.66,3.14,2.71,9.81,22.6875,-18.25,12.1875,-1.0,-42.06,9.06,185.8,-13.8,173.5
0,164604,0,-2.09,-9.105347,-4950.188,-3.32,-3.62,-9.76,3.14,2.71,9.81,1.6875,-16.75,10.375,1.56,-42.75,8.68,186.0,-14.2,173.3
0,164654,0,-2.09,-9.166626,-4963.188,-4.2,-1.88,-6.8,3.14,2.71,9.81,19.875,-17.0625,-19.0625,0.06,-40.25,7.37,185.7,-14.8,171.9
0,164674,0,-2.09,-9.105347,-4963.188,-3.85,-3.61,-9.54,3.14,2.71,9.81,-58.25,-5.8125,-21.375,0.06,-40.25,7.37,185.1,-15.0,172.6
0,164700,0,-2.09,-9.105347,-4963.188,-3.65,-2.1,-6.79,3.14,2.71,9.81,7.375,-1.375,-15.625,0.87,-41.37,7.75,184.3,-15.0,172.8
0,164717,0,-2.09,-9.166626,-4963.188,-3.68,-2.11,-11.76,3.14,2.71,9.81,29.5625,3.0,-17.5625,0.87,-41.37,7.75,184.0,-14.9,172.1
0,164754,0,-2.09,-9.223267,-5089.188,-3.72,-0.7,-8.84,3.14,2.71,9.81,23.8125,18.4375,-8.25,3.37,-41.68,6.87,183.5,-14.1,171.3
0,164770,0,-2.09,-9.223267,-5089.188,-2.46,-3.13,-10.61,3.14,2.71,9.81,12.5,22.9375,-9.375,3.37,-41.68,6.87,183.4,-13.6,170.9
0,164784,0,-2.09,-9.284607,-5089.188,-2.27,-2.07,-6.65,3.14,2.71,9.81,42.5,19.875,-7.3125,3.37,-41.68,6.87,183.4,-13.5,170.5
0,164795,0,-2.09,-9.284607,-5089.188,-2.19,-1.79,-5.65,3.14,2.71,9.81,52.0625,12.8125,-2.25,3.06,-40.87,8.68,183.5,-13.3,170.0
0,164803,0,-2.09,-9.345947,-5089.188,-2.35,-1.32,-5.93,3.14,2.71,9.81,52.0625,12.8125,-2.25,3.06,-40.87,8.68,183.5,-13.3,169.6
1,18.0,39.0,56.27998,N,73.0,42.0,29.8217,E,16.19228,136.51,0.98,2.55,b'GLL',37.74268,164794.0,8.0
0,164810,0,-2.09,-9.345947,-5089.188,-1.97,-2.96,-8.12,3.14,2.71,9.81,43.625,6.0625,4.0625,3.06,-40.87,8.68,183.6,-13.3,169.4
0,164820,0,-2.09,-9.345947,-5183.188,-2.19,-2.32,-6.87,3.14,2.71,9.81,23.1875,2.375,7.5625,3.06,-40.87,8.68,183.8,-13.3,169.3
0,164831,0,-2.09,-9.345947,-5183.188,-2.52,-1.71,-7.22,3.14,2.71,9.81,5.0625,-1.875,12.8125,3.06,-40.87,8.68,183.9,-13.4,169.6
0,164840,0,-2.09,-9.407288,-5183.188,-2.65,-2.65,-8.349999,3.14,2.71,9.81,-19.25,-5.3125,20.125,3.06,-40.87,8.68,183.9,-13.4,169.6
0,164847,0,-2.09,-9.407288,-5183.188,-2.96,-2.61,-5.55,3.14,2.71,9.81,-30.5,-6.4375,22.5,5.68,-40.18,8.18,184.1,-13.5,170.0
0,164854,0,-2.09,-9.407288,-5183.188,-2.96,-2.61,-5.55,3.14,2.71,9.81,-30.5,-6.4375,22.5,5.68,-40.18,8.18,184.3,-13.6,170.1
0,164861,0,-2.09,-9.407288,-5183.188,-3.09,-2.92,-6.67,3.14,2.71,9.81,-18.75,-11.75,22.375,5.68,-40.18,8.18,184.5,-13.9,170.4
0,164870,0,-2.09,-9.407288,-5183.188,-2.99,-4.86,-8.96,3.14,2.71,9.81,-17.5625,-18.4375,19.4375,5.68,-40.18,8.18,184.5,-14.1,170.5
0,164880,0,-2.09,-9.468628,-5183.188,-4.26,-5.08,-7.01,3.14,2.71,9.81,-10.125,-22.0625,11.375,5.68,-40.18,8.18,184.6,-14.4,170.3
0,164890,0,-2.09,-9.468628,-5183.188,-3.87,-5.37,-10.43,3.14,2.71,9.81,20.125,-29.0625,6.875,5.68,-40.18,8.18,184.6,-14.4,170.3
0,164897,0,-2.09,-9.468628,-5183.188,-2.32,-9.01,-16.11,3.14,2.71,9.81,12.875,-33.0,-0.5625,5.25,-40.18,9.5,184.6,-14.7,170.1
0,164904,0,-2.09,-9.468628,-5183.188,-2.32,-9.01,-16.11,3.14,2.71,9.81,12.875,-33.0,-0.5625,5.25,-40.18,9.5,184.4,-14.9,170.1
0,164910,0,-2.09,-9.468628,-4886.188,-3.42,-8.66,-12.51,3.14,2.71,9.81,-1.5625,-23.3125,-18.0,5.25,-40.18,9.5,184.1,-15.0,169.6
0,164921,0,-2.09,-9.468628,-4886.188,-3.98,-4.24,-2.45,3.14,2.71,9.81,41.5625,-18.1875,-31.5,5.25,-40.18,9.5,183.8,-15.1,168.5
0,164946,0,-2.09,-9.468628,-4886.188,-4.37,-5.21,-17.38,3.14,2.71,9.81,80.4375,-37.875,-28.0625,4.87,-40.18,7.75,183.5,-15.7,166.3
0,164953,0,-2.09,-9.468628,-4886.188,-4.37,-5.21,-17.38,3.14,2.71,9.81,80.4375,-37.875,-28.0625,4.87,-40.18,7.75,183.5,-15.7,166.3
0,164959,0,-2.09,-9.407288,-4886.188,-3.81,-6.49,-15.67,3.14,2.71,9.81,-24.9375,-28.5,-31.3125,4.87,-40.18,7.75,183.1,-15.9,166.5
0,164970,0,-2.09,-9.468628,-4886.188,-3.34,-5.44,-9.52,3.14,2.71,9.81,-88.4375,-13.125,-41.8125,4.87,-40.18,7.75,182.0,-15.9,167.6
0,164981,0,-2.09,-9.468628,-4886.188,-4.09,-2.6,-3.75,3.14,2.71,9.81,-63.125,-5.3125,-44.6875,4.87,-40.18,7.75,181.6,-15.9,167.5
0,164991,0,-2.09,-9.407288,-4886.188,-5.3,2.57,-0.09999999,3.14,2.71,9.81,3.0,-7.5,-35.625,4.87,-40.18,7.75,181.6,-15.9,167.5
0,164998,0,-2.09,-9.407288,-4886.188,-6.37,3.85,-5.2,3.14,2.71,9.81,48.5625,-16.6875,-17.625,7.5,-41.25,7.0,181.5,-16.0,167.0
0,165004,0,-2.09,-9.468628,-5008.188,-6.37,3.85,-5.2,3.14,2.71,9.81,48.5625,-16.6875,-17.625,7.5,-41.25,7.0,181.6,-16.3,166.8
0,165012,0,-2.09,-9.407288,-5008.188,-7.59,3.54,-13.36,3.14,2.71,9.81,20.875,-22.625,7.25,7.5,-41.25,7.0,181.7,-16.5,167.8
0,165021,0,-2.09,-9.407288,-5008.188,-3.0,-9.15,-21.37,3.14,2.71,9.81,-97.4375,-15.5,25.75,7.5,-41.25,7.0,181.6,-16.5,169.8
0,165031,0,-2.09,-9.345947,-5008.188,-2.82,-7.16,-16.18,3.14,2.71,9.81,-200.9375,5.625,15.8125,7.5,-41.25,7.0,181.4,-16.2,171.7
0,165041,0,-2.09,-9.345947,-5008.188,-2.59,-6.03,-11.1,3.14,2.71,9.81,-194.0625,22.5625,5.625,7.5,-41.25,7.0,181.4,-16.2,171.7
0,165048,0,-2.09,-9.345947,-5008.188,-3.74,-3.62,-7.82,3.14,2.71,9.81,-126.6875,25.875,5.1875,8.25,-43.5,5.18,181.3,-16.0,173.0
0,165054,0,-2.09,-9.289307,-5008.188,-3.74,-3.62,-7.82,3.14,2.71,9.81,-126.6875,25.875,5.1875,8.25,-43.5,5.18,181.4,-15.8,173.3
0,165061,0,-2.09,-9.289307,-5008.188,-8.12,-0.6599999,-9.59,3.14,2.71,9.81,-30.9375,14.9375,17.6875,8.25,-43.5,5.18,181.8,-15.9,173.1
0,165071,0,-2.09,-9.289307,-5008.188,-7.62,-2.81,-14.36,3.14,2.71,9.81,32.9375,3.1875,34.6875,8.25,-43.5,5.18,182.1,-15.8,172.9
0,165081,0,-2.09,-9.289307,-5008.188,-5.41,-6.07,-16.56,3.14,2.71,9.81,33.375,5.375,32.875,8.25,-43.5,5.18,182.3,-15.7,172.7
0,165091,0,-2.09,-9.227966,-5008.188,-6.9,-3.4,-9.52,3.14,2.71,9.81,19.5,16.0625,8.3125,8.25,-43.5,5.18,182.3,-15.7,172.7
0,165098,0,-2.09,-9.227966,-5008.188,-7.18,-3.8,-10.18,3.14,2.71,9.81,26.875,18.0,-10.125,6.75,-44.56,2.68,182.2,-15.5,172.4
0,165104,0,-2.09,-9.166626,-5482.188,-7.18,-3.8,-10.18,3.14,2.71,9.81,26.875,18.0,-10.125,6.75,-44.56,2.68,182.0,-15.3,172.1
0,165112,0,-2.09,-9.227966,-5482.188,-5.29,-5.49,-11.65,3.14,2.71,9.81,27.0625,19.375,-23.9375,6.75,-44.56,2.68,181.6,-15.0,171.7
0,165121,0,-2.09,-9.345947,-5482.188,-3.72,-5.87,-11.4,3.14,2.71,9.81,30.875,28.375,-44.875,6.75,-44.56,2.68,181.1,-14.5,170.9
0,165131,0,-2.09,-9.345947,-5482.188,-4.16,-2.35,-6.5,3.14,2.71,9.81,69.4375,37.125,-62.5,6.75,-44.56,2.68,180.7,-14.0,169.5
0,165142,0,-2.09,-9.345947,-5482.188,-4.08,-2.04,-6.27,3.14,2.71,9.81,126.375,40.0625,-67.0625,6.75,-44.56,2.68,180.7,-14.0,169.5
0,165262,0,-2.09,-9.166626,-5266.188,-3.08,-2.79,-9.639999,3.14,2.71,9.81,-86.125,12.0,28.25,11.5,-45.68,12.87,180.3,-12.1,167.1
0,165274,0,-2.09,-9.166626,-5266.188,-4.21,-1.39,-9.809999,3.14,2.71,9.81,-68.9375,22.25,48.5625,11.5,-45.68,12.87,180.7,-12.0,167.8
0,165291,0,-2.09,-9.166626,-5458.188,-2.5,-4.8,-12.12,3.14,2.71,9.81,-78.4375,29.5,50.125,11.5,-45.68,12.87,181.1,-11.8,168.7
0,165305,0,-2.11,-9.161926,-5458.188,-2.98,-2.46,-6.37,3.14,2.71,9.81,-78.0625,40.375,39.4375,9.68,-45.25,9.5,181.8,-11.1,170.1
0,165325,0,-2.11,-9.161926,-5458.188,-3.86,-1.45,-6.62,3.14,2.71,9.81,-10.5625,33.5625,35.6875,9.68,-45.25,9.5,182.5,-10.5,170.4
0,165374,0,-2.11,-9.284607,-5458.188,-1.55,-1.61,-8.76,3.14,2.71,9.81,-92.5625,14.625,16.3125,5.56,-46.0,10.25,183.2,-9.7,174.4
1,18.0,39.0,55.88882,N,73.0,42.0,30.16502,E,15.37747,139.61,0.98,2.55,b'RMC',37.74268,165318.0,16.0
0,165394,0,-2.11,-9.284607,-5344.188,-1.83,-0.36,-9.07,3.14,2.71,9.81,-58.125,15.375,14.5625,5.56,-46.0,10.25,183.3,-9.6,175.0
0,165434,0,-2.11,-9.284607,-5344.188,-1.26,-0.32,-11.33,3.14,2.71,9.81,-39.0625,37.4375,13.5,4.5,-46.0,9.0,183.8,-8.1,177.1
1,18.0,39.0,55.88882,N,73.0,42.0,30.16502,E,15.37747,139.61,0.98,2.55,b'VTG',37.74268,165318.0,84.0
0,165456,0,-2.11,-9.345947,-5344.188,-0.9,0.58,-9.02,3.14,2.71,9.81,-12.5625,40.25,9.9375,3.37,-46.75,7.75,184.1,-7.4,177.2
0,165504,0,-2.11,-9.345947,-5391.188,-1.73,-1.93,-8.599999,3.14,2.71,9.81,84.0625,-19.0,29.4375,2.37,-44.87,9.87,185.1,-7.4,174.5
1,18.0,39.0,55.88882,N,73.0,42.0,30.16502,E,15.37747,139.61,0.98,2.55,b'GGA',37.74268,165446.0,18.0
0,165540,0,-2.11,-9.284607,-5391.188,-2.83,-4.06,-9.99,3.14,2.71,9.81,1.6875,-15.25,15.8125,2.37,-44.87,9.87,186.0,-8.3,173.8
0,165577,0,-2.11,-9.284607,-4999.188,-3.34,-2.89,-12.14,3.14,2.71,9.81,-35.3125,16.8125,-14.375,0.18,-42.18,10.75,185.8,-8.0,174.6
0,165598,0,-2.11,-9.223267,-4999.188,-1.5,-0.83,-12.06,3.14,2.71,9.81,-31.3125,24.1875,-22.1875,-2.25,-39.68,10.37,185.4,-7.6,175.2
0,165646,0,-2.11,-9.223267,-4999.188,-0.65,0.009999999,-9.88,3.14,2.71,9.81,33.875,38.125,-2.0,-2.25,-39.68,10.37,185.0,-6.2,174.8
0,165665,0,-2.11,-9.223267,-4999.188,-0.74,-0.58,-8.639999,3.14,2.71,9.81,60.0,36.6875,17.5,-2.68,-38.87,12.5,185.5,-5.2,173.3
0,165692,0,-2.11,-9.223267,-4406.188,-0.61,-3.07,-8.389999,3.14,2.71,9.81,24.0625,18.5,25.5625,-2.68,-38.87,12.5,186.1,-4.8,172.8
0,165710,0,-2.11,-9.223267,-4406.188,-0.82,-3.44,-7.69,3.14,2.71,9.81,-4.4375,0.25,15.375,-2.68,-37.06,15.5,186.5,-4.8,172.8
0,165746,0,-2.11,-9.284607,-4406.188,-0.52,-2.06,-10.57,3.14,2.71,9.81,44.375,-18.3125,5.5625,-2.68,-37.06,15.5,186.7,-5.2,171.9
0,165761,0,-2.11,-9.284607,-4406.188,-0.75,-0.79,-8.79,3.14,2.71,9.81,-38.75,-11.0,-10.375,-5.18,-33.06,14.56,186.5,-5.5,172.3
0,165773,0,-2.11,-9.284607,-4002.188,-1.03,-0.12,-7.97,3.14,2.71,9.81,-32.125,-4.5625,-8.375,-5.18,-33.06,14.56,186.5,-5.5,172.6
0,165788,0,-2.11,-9.284607,-4002.188,-1.15,0.04,-8.599999,3.14,2.71,9.81,9.5,-6.375,15.25,-5.18,-33.06,14.56,186.6,-5.6,172.5
0,165797,0,-2.11,-9.223267,-4002.188,-0.6599999,-1.2,-10.12,3.14,2.71,9.81,9.5,-6.375,15.25,-5.18,-33.06,14.56,186.8,-5.7,172.5
1,18.0,39.0,55.88882,N,73.0,42.0,30.16502,E,15.37747,139.61,0.98,2.55,b'GLL',37.74268,165787.0,10.0
0,165804,0,-2.11,-9.223267,-4002.188,-0.8,-2.27,-12.64,3.14,2.71,9.81,4.1875,-6.0625,20.1875,-4.5,-32.0,16.37,186.8,-5.7,172.5
0,165811,0,-2.11,-9.223267,-4002.188,-1.12,-2.49,-11.0,3.14,2.71,9.81,-12.1875,-2.75,20.3125,-4.5,-32.0,16.37,187.0,-5.8,172.6
0,165819,0,-2.11,-9.223267,-4002.188,-1.77,-1.63,-8.44,3.14,2.71,9.81,-8.0625,1.5,20.6875,-4.5,-32.0,16.37,187.2,-5.8,172.7
0,165826,0,-2.11,-9.223267,-4002.188,-1.77,-1.63,-8.44,3.14,2.71,9.81,-8.0625,1.5,20.6875,-4.5,-32.0,16.37,187.5,-5.8,172.6
0,165835,0,-2.11,-9.279907,-4002.188,-1.71,-3.24,-9.59,3.14,2.71,9.81,19.6875,0.9375,26.0625,-4.5,-32.0,16.37,187.8,-5.8,172.3
0,165844,0,-2.11,-9.279907,-4002.188,-1.55,-3.68,-9.349999,3.14,2.71,9.81,36.25,0.1875,27.75,-4.5,-32.0,16.37,187.8,-5.8,172.3
0,165851,0,-2.11,-9.279907,-4002.188,-1.91,-3.05,-8.389999,3.14,2.71,9.81,42.5625,1.9375,20.4375,-5.5,-30.87,13.37,188.0,-5.8,171.8
0,165858,0,-2.11,-9.279907,-4659.188,-1.91,-3.05,-8.389999,3.14,2.71,9.81,42.5625,1.9375,20.4375,-5.5,-30.87,13.37,188.1,-5.8,171.5
0,165865,0,-2.11,-9.341248,-4659.188,-2.16,-2.81,-7.98,3.14,2.71,9.81,45.8125,2.75,12.3125,-5.5,-30.87,13.37,188.2,-5.8,171.1
0,165875,0,-2.11,-9.341248,-4659.188,-2.51,-2.49,-8.94,3.14,2.71,9.81,37.0625,0.75,6.0625,-5.5,-30.87,13.37,188.2,-5.8,171.0
0,165884,0,-2.11,-9.341248,-4659.188,-2.29,-2.83,-9.76,3.14,2.71,9.81,11.5,-1.8125,1.75,-5.5,-30.87,13.37,188.1,-5.8,171.1
0,165895,0,-2.11,-9.341248,-4659.188,-2.21,-2.36,-9.38,3.14,2.71,9.81,-18.5,-2.625,-5.1875,-5.5,-30.87,13.37,188.1,-5.8,171.1
0,165901,0,-2.11,-9.341248,-4659.188,-1.52,-2.6,-10.04,3.14,2.71,9.81,-32.1875,-2.75,-10.3125,-7.06,-28.06,14.75,188.0,-5.8,171.5
0,165908,0,-2.11,-9.341248,-4659.188,-1.52,-2.6,-10.04,3.14,2.71,9.81,-32.1875,-2.75,-10.3125,-7.06,-28.06,14.75,187.9,-5.9,171.8
0,165915,0,-2.11,-9.341248,-4659.188,-1.39,-2.48,-10.37,3.14,2.71,9.81,-36.1875,-3.1875,-12.3125,-7.06,-28.06,14.75,187.8,-5.9,172.1
0,165924,0,-2.11,-9.341248,-4659.188,-1.51,-1.68,-9.4,3.14,2.71,9.81,-33.5625,-1.6875,-13.625,-7.06,-28.06,14.75,187.6,-5.9,172.2
0,165934,0,-2.11,-9.341248,-4659.188,-1.86,-1.17,-9.3,3.14,2.71,9.81,-14.8125,-1.125,-11.8125,-7.06,-28.06,14.75,187.5,-5.9,172.2
0,165945,0,-2.11,-9.341248,-4659.188,-1.03,-2.33,-11.99,3.14,2.71,9.81,-1.3125,-1.8125,-7.3125,-7.06,-28.06,14.75,187.5,-5.9,172.2
0,165951,0,-2.11,-9.341248,-4659.188,-0.94,-1.9,-10.83,3.14,2.71,9.81,-10.1875,0.9375,-6.375,-5.56,-28.06,14.37,187.5,-5.8,172.3
0,165958,0,-2.11,-9.341248,-4613.188,-0.94,-1.9,-10.83,3.14,2.71,9.81,-10.1875,0.9375,-6.375,-5.56,-28.06,14.37,187.4,-5.8,172.4
0,165965,0,-2.11,-9.341248,-4613.188,-1.43,-1.08,-9.86,3.14,2.71,9.81,-6.8125,6.625,-6.9375,-5.56,-28.06,14.37,187.4,-5.7,172.3
0,165975,0,-2.13,-9.279907,-4613.188,-1.35,-1.17,-10.76,3.14,2.71,9.81,10.25,10.4375,-1.75,-5.56,-28.06,14.37,187.5,-5.6,172.1
0,165985,0,-2.13,-9.279907,-4613.188,-1.09,-1.28,-11.42,3.14,2.71,9.81,13.0625,12.4375,5.25,-5.56,-28.06,14.37,187.6,-5.4,172.1
0,165995,0,-2.13,-9.279907,-4613.188,-1.3,-1.12,-11.74,3.14,2.71,9.81,2.0,16.125,8.0,-5.56,-28.06,14.37,187.6,-5.4,172.1
0,166001,0,-2.13,-9.279907,-4613.188,-1.11,-1.9,-12.31,3.14,2.71,9.81,-11.875,20.1875,9.25,-6.87,-28.06,15.37,187.6,-5.3,172.3
0,166008,0,-2.13,-9.279907,-4613.188,-1.11,-1.9,-12.31,3.14,2.71,9.81,-11.875,20.1875,9.25,-6.87,-28.06,15.37,187.8,-5.0,172.5
0,166015,0,-2.13,-9.279907,-4613.188,-1.12,-1.85,-8.889999,3.14,2.71,9.81,-26.125,24.0,8.0625,-6.87,-28.06,15.37,187.8,-4.8,172.6
0,166025,0,-2.13,-9.341248,-4613.188,-1.36,-1.29,-7.14,3.14,2.71,9.81,-12.1875,26.875,6.25,-6.87,-28.06,15.37,187.9,-4.6,172.5
0,166035,0,-2.13,-9.279907,-4613.188,-1.17,-1.39,-7.17,3.14,2.71,9.81,25.1875,23.3125,7.75,-6.87,-28.06,15.37,188.0,-4.4,172.0
0,166045,0,-2.13,-9.279907,-4613.188,-0.89,-1.81,-8.51,3.14,2.71,9.81,45.25,17.0625,7.3125,-6.87,-28.06,15.37,188.0,-4.4,172.0
0,166052,0,-2.13,-9.279907,-4723.188,-0.88,-1.67,-9.04,3.14,2.71,9.81,37.1875,11.0,3.0,-7.56,-27.25,14.87,188.1,-4.3,171.6
0,166059,0,-2.13,-9.279907,-4723.188,-0.88,-1.67,-9.04,3.14,2.71,9.81,15.8125,5.25,-0.6875,-7.56,-27.25,14.87,188.1,-4.3,171.5
0,166081,0,-2.13,-9.218567,-4723.188,-0.65,-1.42,-7.36,3.14,2.71,9.81,-30.0,0.875,-2.625,-7.56,-27.25,14.87,188.0,-4.2,171.9
0,166087,0,-2.13,-9.279907,-4723.188,-0.65,-1.42,-7.36,3.14,2.71,9.81,-30.0,0.875,-2.625,-7.56,-27.25,14.87,188.0,-4.2,172.0
0,166096,0,-2.13,-9.218567,-4723.188,-0.68,-1.51,-7.68,3.14,2.71,9.81,-9.9375,0.25,-0.375,-7.56,-27.25,14.87,188.0,-4.2,172.0
0,166103,0,-2.13,-9.218567,-4723.188,-0.6,-2.16,-8.9,3.14,2.71,9.81,18.5,-3.375,3.875,-8.0,-26.68,15.75,188.0,-4.3,171.8
0,166109,0,-2.13,-9.218567,-4723.188,-0.6,-2.16,-8.9,3.14,2.71,9.81,26.0625,-6.0625,4.3125,-8.0,-26.68,15.75,188.1,-4.3,171.6
0,166116,0,-2.13,-9.218567,-4723.188,-0.87,-2.12,-9.08,3.14,2.71,9.81,26.0625,-6.0625,4.3125,-8.0,-26.68,15.75,188.1,-4.4,171.4
0,166232,0,-2.13,-9.157227,-4313.188,-1.26,-2.0,-10.29,3.14,2.71,9.81,6.125,8.9375,9.4375,-7.18,-27.0,15.75,188.5,-4.3,171.5
0,166253,0,-2.13,-9.218567,-4149.188,-0.95,-1.73,-10.15,3.14,2.71,9.81,-12.0,10.8125,3.75,-7.56,-27.37,14.87,188.6,-4.1,171.6
0,166269,0,-2.13,-9.218567,-4149.188,-1.25,-1.16,-9.08,3.14,2.71,9.81,5.125,17.1875,2.875,-7.56,-27.37,14.87,188.6,-3.8,171.7
0,166297,0,-2.13,-9.157227,-4149.188,-0.09,-2.44,-11.04,3.14,2.71,9.81,30.5,13.3125,10.3125,-7.56,-27.37,14.87,188.8,-3.5,171.2
0,166316,0,-2.13,-9.157227,-4149.188,-0.48,-1.06,-8.44,3.14,2.71,9.81,15.0,16.0,4.875,-8.0,-26.68,15.37,189.1,-3.1,170.6
0,166376,0,-2.13,-9.157227,-3972.188,-0.07,-2.49,-9.719999,3.14,2.71,9.81,6.3125,16.4375,25.6875,-7.56,-26.68,15.37,190.5,-2.5,169.5
1,18.0,39.0,55.4789,N,73.0,42.0,30.51842,E,16.52304,139.3,0.98,2.55,b'RMC',37.74268,166309.0,18.0
0,166398,0,-2.13,-9.157227,-3972.188,-0.14,-2.27,-8.61,3.14,2.71,9.81,5.875,14.9375,32.0,-7.56,-26.68,15.37,190.8,-2.3,169.5
0,166438,0,-2.13,-9.157227,-4375.188,-0.58,-2.65,-8.559999,3.14,2.71,9.81,18.625,6.4375,34.8125,-8.37,-25.56,16.25,193.2,-2.3,168.8
1,18.0,39.0,55.4789,N,73.0,42.0,30.51842,E,16.52304,139.3,0.98,2.55,b'VTG',37.74268,166309.0,97.0
0,166461,0,-2.13,-9.218567,-4375.188,-0.3,-3.81,-10.08,3.14,2.71,9.81,-7.1875,2.8125,28.5625,-9.37,-25.56,16.68,194.5,-2.3,168.8
0,166509,0,-2.15,-9.157227,-4375.188,-0.65,-2.55,-7.2,3.14,2.71,9.81,-5.3125,-5.0,6.25,-8.68,-25.18,16.68,195.5,-2.5,168.8
1,18.0,39.0,55.4789,N,73.0,42.0,30.51842,E,16.52304,139.3,0.98,2.55,b'GGA',37.84271,166451.0,18.0
0,166529,0,-2.15,-9.157227,-4645.188,-0.6599999,-1.57,-7.01,3.14,2.71,9.81,17.9375,-12.5,-1.5,-8.68,-25.18,16.68,195.4,-2.9,168.3
0,166582,0,-2.15,-9.157227,-4645.188,-0.76,-2.41,-9.94,3.14,2.71,9.81,8.4375,-42.0625,16.0625,-9.37,-24.5,15.5,195.9,-4.7,168.4
0,166602,0,-2.15,-9.157227,-4645.188,-0.74,-3.3,-10.74,3.14,2.71,9.81,21.875,-40.8125,19.6875,-9.5,-25.18,15.87,196.6,-5.6,168.0
0,166653,0,-2.15,-9.157227,-4822.188,-1.9,-4.15,-9.42,3.14,2.71,9.81,30.0,-43.75,4.375,-8.5,-25.18,15.5,197.1,-7.5,166.5
0,166673,0,-2.15,-9.095886,-4822.188,-2.03,-3.79,-9.61,3.14,2.71,9.81,-24.125,-45.125,-5.0625,-8.5,-25.18,15.5,197.0,-8.4,166.6
0,166699,0,-2.15,-9.157227,-4822.188,-1.82,-3.6,-10.46,3.14,2.71,9.81,-47.0,-33.875,-13.5,-8.5,-25.18,15.5,196.6,-9.0,167.5
