data_type, time(ms), state, temp - calib temp, alt, ram_diff, bno_x, bno_y, bno_z, gyro_x, gyro_y, gyro_z
b'F',788396,3,4.13,643.9415283,3807.28125,8.77,-0.45,-2.04,-78.8125,35.9375,6.625
b'F',788425,3,4.15,643.229126,3807.28125,11.15,-0.35,-2.48,-78.4375,37.5625,8.75
b'F',788453,3,4.15,642.894165,3807.28125,13.37,-0.43,-2.86,-79,41.625,11.6875
b'F',788529,3,4.13,642.0024414,2365.28125,13.49,-0.76,-2.5,-82.3125,53.5,17.9375
b'F',788561,3,4.15,641.2852783,2365.28125,10.47,-0.96,-1.59,-84.0625,55.375,19.75
b'F',788599,3,4.15,640.8653564,2776.28125,8.51,-1.15,-0.74,-85,54.625,21.875
b'F',788631,3,4.13,640.5068359,2776.28125,10.8,-1.66,-0.11,-85.4375,52.375,22.0625
b'F',788662,3,4.13,640.1104736,3497.28125,13.19,-2.83,0.93,-84.875,48.4375,19.875
b'F',788707,3,4.13,639.369751,3497.28125,12.15,-3.55,1.81,-79.6875,36.5625,8.625
b'F',788737,3,4.13,638.9499512,3497.28125,11.17,-3.83,2.28,-76.5,31.0625,3.125
b'F',788774,3,4.13,638.4781494,3023.28125,10.58,-4.09,2.62,-72.5625,21.4375,-6.4375
b'F',788813,3,4.15,637.8270264,3023.28125,9.88,-3.28,2.76,-75.125,7.1875,-19.5
b'F',788850,3,4.13,637.4071045,3023.28125,10.91,-2.6,2.83,-77.75,-6.75,-30.0625
b'F',788888,3,4.13,636.9919434,3560.28125,11.93,-1.57,2.64,-76.8125,-20.25,-38.0625
b'F',788920,3,4.13,636.3927002,3560.28125,12.55,-0.98,2.5,-77.875,-29.75,-41.6875
b'F',788950,3,4.13,636.1237793,3560.28125,12.71,-0.01,1.74,-80.5625,-37.1875,-43.5625
b'F',788989,3,4.13,635.6850586,3753.28125,8.78,0.29,0.45,-83.8125,-43.8125,-43.625
b'F',789019,3,4.11,635.4067383,3753.28125,8.3,0.61,-0.22,-85.3125,-45.375,-43.125
b'F',789047,3,4.13,635.0245361,3753.28125,8.66,0.87,-0.65,-86.0625,-45.625,-41.8125
b'F',789083,3,4.13,634.5621338,3911.28125,10.32,1.41,-1.68,-85.625,-44.25,-39.5625
b'F',789115,3,4.13,634.2130127,3911.28125,10.9,1.72,-2.44,-84.3125,-39.25,-35.25
b'F',789150,3,4.13,633.873291,3108.28125,13.11,2.42,-3.38,-82.25,-32.8125,-30.9375
b'F',789178,3,4.13,633.5477295,3108.28125,11.89,2.2,-3.74,-79.5625,-25.0625,-25.625
b'F',789209,3,4.13,633.0854492,3108.28125,9.54,1.66,-3.38,-78.25,-16.6875,-20.25
b'F',789244,3,4.13,632.8070068,3108.28125,7.82,1.44,-3.02,-76.8125,-7.0625,-14.3125
b'F',789272,3,4.13,632.5334473,2256.28125,7.84,1.57,-2.88,-75.4375,-2.5,-11.3125
b'F',789300,3,4.13,632.1984863,2256.28125,7.25,1.65,-2.46,-73.8125,3.4375,-5.9375
b'F',789336,3,4.13,631.736084,2256.28125,8.32,2.22,-2.33,-67.4375,9.5625,2.375
b'F',789364,3,4.13,631.3303223,3512.28125,8.34,2.57,-1.68,-64.6875,12.8125,9.8125
b'F',789400,3,4.13,630.8585205,3512.28125,9.2,3.12,-1.15,-61.1875,13.5625,17.875
b'F',789428,3,4.15,630.532959,3512.28125,10.82,3.79,-0.67,-57.75,12.875,27.625
b'F',789457,3,4.15,630.1413574,4025.28125,10.77,3.57,-0.24,-54.0625,11.0625,38.6875
b'F',789495,3,4.13,629.7120361,4025.28125,9.66,2.59,0.21,-46.375,5.375,50.875
b'F',789526,3,4.13,629.3723145,4025.28125,9.46,1.83,0.5,-40.875,-0.3125,57.3125
b'F',789557,3,4.15,628.8438721,4214.28125,9.01,0.69,0.55,-36.4375,-6.25,60.9375
b'F',789595,3,4.13,628.4287109,4214.28125,9.24,-0.46,0.35,-33.125,-13.8125,62.6875
b'F',789632,3,4.13,628.1503906,4214.28125,9.6,-1.18,-0.13,-31.5625,-19,60.625
b'F',789670,3,4.13,627.7446289,4445.28125,9.46,-1.78,-0.67,-30,-23.6875,54.8125
b'F',789708,3,4.15,627.1595459,4445.28125,10.18,-2.66,-1.37,-31,-25.3125,44.9375
b'F',789740,3,4.13,626.8670654,4594.28125,10.54,-3.22,-2.09,-34.5,-24.25,35.875
b'F',789786,3,4.11,626.4943848,4594.28125,8.77,-3.14,-2.4,-44.0625,-19.3125,18.25
b'F',789817,3,4.13,626.1688232,4594.28125,8.1,-3.1,-2.59,-51.6875,-15.5,8.5625
b'F',789850,3,4.13,625.6262207,4020.28125,10.2,-3.52,-3.4,-56.1875,-8.5,-4.4375
b'F',789888,3,4.11,625.4139404,4020.28125,10.04,-2.84,-3.1,-60.0625,-1.25,-15.125
b'F',789922,3,4.11,625.1779785,4020.28125,9.99,-2.26,-2.88,-67.5625,4.75,-23.75
b'F',789958,3,4.13,624.4797363,4425.28125,8.58,-1.65,-2.26,-74,12.0625,-32.5
b'F',789987,3,4.11,624.1306152,4425.28125,9.48,-1.33,-2.3,-77.5,16.875,-37.6875
b'F',790016,3,4.11,623.918335,4425.28125,10.34,-1.17,-2.28,-79.4375,21.75,-41.5625
b'F',790055,3,4.11,623.5692139,5620.28125,10.56,-1.09,-2.26,-82.0625,28.625,-46.0625
b'F',790084,3,4.13,622.8095703,5620.28125,11.87,-0.91,-2.46,-82.375,34.1875,-48.75
b'F',790119,3,4.11,622.5595703,5620.28125,10.67,-0.48,-1.94,-82.5,40.125,-50.4375
b'F',790146,3,4.1,622.3331299,6024.28125,8.86,-0.21,-1.46,-81.8125,44.4375,-50.8125
b'F',790175,3,4.1,622.064209,6024.28125,9.3,0.5,-0.96,-81.4375,48.25,-49.875
b'F',790211,3,4.11,621.3658447,6024.28125,10.2,1.03,-0.43,-81.0625,50.5625,-46.5625
b'F',790239,3,4.11,620.9506836,6527.28125,10.08,1.39,0.11,-80.5625,50.875,-44.1875
b'F',790267,3,4.11,620.6157227,6527.28125,9.66,1.61,0.43,-78.6875,49.9375,-40
b'F',790302,3,4.11,620.2099609,6527.28125,8.14,1.7,1,-75.5625,47.25,-33.1875
b'F',790331,3,4.13,619.8277588,5487.28125,9.16,2.37,1.61,-72.8125,44,-27.8125
b'F',790367,3,4.13,619.4362793,5487.28125,9.97,3.02,2.37,-68.75,39.125,-21.5
b'F',790395,3,4.13,619.355957,5487.28125,9.06,3.04,2.6,-62.25,31.625,-13.5625
b'F',790423,3,4.13,619.0870361,4789.28125,10.14,3.46,3.36,-50.0625,22.875,-5.6875
b'F',790460,3,4.13,618.5822754,4789.28125,6.88,2.18,2.46,-25.125,10.375,4.0625
b'F',790492,3,4.13,618.2331543,4789.28125,8.75,2.68,2.88,-7.875,1.625,10.4375
b'F',790523,3,4.13,617.7613525,7509.28125,9.88,2.78,2.84,6.1875,-7.1875,16.25
b'F',790564,3,4.13,617.2329102,7509.28125,8.86,2.13,2.38,14.6875,-17.8125,24.25
b'F',790595,3,4.15,616.784668,7509.28125,10.77,2.26,2.3,17.125,-23.6875,28.375
b'F',790639,3,4.15,616.166626,11095.28125,10.91,1.68,1.44,17.25,-30,32.5625
b'F',790671,3,4.15,615.8269043,11095.28125,8.32,0.83,0.69,17.1875,-32.0625,33.8125
b'F',790708,3,4.15,615.1663818,11095.28125,9.84,0.5,0.41,17.3125,-33.625,33.875
b'F',790747,3,4.15,614.4256592,10946.28125,9.96,-0.01,-0.13,16.625,-33.8125,31.9375
b'F',790785,3,4.15,613.9396973,10946.28125,8.82,-0.57,-0.76,14.5625,-32.3125,28.25
b'F',790824,3,4.15,613.3452148,7973.28125,10.25,-0.91,-1.37,12.1875,-29.0625,23
b'F',790858,3,4.15,612.807373,7973.28125,10.99,-1.03,-1.78,10.5625,-26.375,19.875
b'F',790888,3,4.15,612.4017334,7973.28125,11.08,-1.05,-1.92,8,-21.9375,14.625
b'F',790927,3,4.13,611.9628906,4612.28125,12.03,-0.91,-2.14,4.875,-15.625,7.5625
b'F',790957,3,4.15,611.5146484,4612.28125,10.64,-0.79,-2.02,3.4375,-10.5625,2.6875
b'F',790994,3,4.13,611.0994873,4612.28125,8.9,-0.74,-1.9,2.4375,-4.4375,-2.8125
b'F',791021,3,4.11,610.920166,3101.28125,9.26,-0.69,-2.07,1.4375,0.125,-6.75
b'F',791054,3,4.11,610.6937256,3101.28125,9.64,-0.46,-2.22,0.875,5.75,-10.5
b'F',791090,3,4.13,610.0662842,3101.28125,9.96,-0.19,-2.46,1.5625,14.5,-14.5625
b'F',791116,3,4.13,609.7832031,3235.28125,9.97,0.19,-2.64,2.9375,18.0625,-15.1875
b'F',791144,3,4.11,609.4907227,3235.28125,10.04,0.41,-2.6,2.3125,24.625,-17
b'F',791179,3,4.11,609.1414795,3235.28125,9.44,0.7,-2.26,5.6875,33.5,-17.1875
b'F',791206,3,4.11,608.8302002,2748.28125,8.62,0.74,-1.87,7.3125,36.875,-17.125
b'F',791242,3,4.13,608.3677979,2748.28125,8.72,0.87,-1.42,8.8125,43,-16.5
b'F',791310,3,4.13,607.6317139,2743.28125,9.14,1.26,-0.39,11.9375,48.6875,-14
b'F',791339,3,4.13,607.3156738,2743.28125,8.4,1.22,0.01,13.3125,49.0625,-12.8125
b'F',791374,3,4.13,606.9807129,2743.28125,7.71,1.15,0.45,14.9375,48.25,-11.4375
b'F',791402,3,4.13,606.9005127,2720.28125,9.1,1.63,1.13,17.1875,46.1875,-10.0625
b'F',791430,3,4.13,606.6174316,2720.28125,8.03,1.52,1.29,19.9375,42.625,-8
b'F',791466,3,4.13,606.3720703,2720.28125,9.78,2.13,2.13,22.8125,37.6875,-4.6875
b'F',791493,3,4.13,606.0465088,3762.28125,8.14,1.78,2.11,27.6875,33.6875,-1.75
b'F',791529,3,4.13,605.7115479,3762.28125,8.42,2.07,2.4,32.3125,25.875,2.5
b'F',791557,3,4.15,605.4520264,3762.28125,8.9,2.33,2.52,34.9375,18.9375,6.6875
b'F',791585,3,4.16,605.0699463,3762.28125,8.66,2.26,2.5,37,14,9.6875
b'F',791621,3,4.16,604.6688232,6140.28125,9.3,2.22,2.57,41.0625,3.375,16.5625
b'F',791654,3,4.16,604.2630615,6140.28125,8.29,1.83,2.42,44.5,-4.125,21.125
b'F',791693,3,4.16,603.8620605,7710.28125,8.2,1.7,2.37,49.5625,-12.1875,26.375
b'F',791726,3,4.16,603.3336182,7710.28125,9.49,2.07,2.46,54.375,-20.0625,31.5625
b'F',791756,3,4.15,602.9750977,7710.28125,9.18,1.89,2.4,57.625,-26.3125,36.0625
b'F',791801,3,4.15,602.4891357,7781.28125,6.83,1.03,1.5,60.3125,-32.9375,41.5625
b'F',791832,3,4.16,601.7719727,7781.28125,7.86,0.87,1.33,61.25,-36.3125,44.125
b'F',791869,3,4.16,600.96521,7781.28125,9.52,0.45,0.96,61.9375,-40.75,47.125
b'F',791909,3,4.16,600.5594482,6633.28125,10.12,-0.35,0.35,62.6875,-42.0625,47.0625
b'F',791947,3,4.16,599.762085,6633.28125,9.66,-0.96,-0.17,63.5625,-42.3125,44.5625
b'F',791989,3,4.16,599.3516846,3722.28125,10.18,-1.22,-0.48,63.6875,-41.625,40.5625
b'F',792022,3,4.15,598.9884033,3722.28125,10.23,-1.5,-0.7,63.375,-39.9375,36.25
b'F',792052,3,4.15,598.5968018,3722.28125,10.28,-1.74,-0.93,63.4375,-38.8125,31
b'F',792091,3,4.17,597.8937988,2952.28125,8.78,-2.04,-1.09,62.9375,-36.5,22.4375
b'F',792122,3,4.16,597.7333984,2952.28125,8.51,-2.46,-1.35,62.625,-35.4375,15.75
b'F',792158,3,4.13,597.5635986,2952.28125,9.14,-2.84,-1.65,60.3125,-32.5625,4.4375
b'F',792185,3,4.13,597.4078369,2572.28125,10.38,-3.14,-2.13,57.25,-30.0625,-4.9375
b'F',792218,3,4.15,596.9030762,2572.28125,9.34,-2.92,-2.22,53.0625,-26.6875,-15.25
b'F',792253,3,4.13,596.6246338,2572.28125,8.25,-2.35,-2.22,48.5625,-23.5625,-24.0625
b'F',792281,3,4.13,596.4783936,1913.28125,9.78,-2.33,-2.66,44.875,-20.375,-32.0625
b'F',792308,3,4.13,596.2519531,1913.28125,9.96,-1.83,-2.9,42.125,-16.5625,-39.375
b'F',792344,3,4.13,595.7470703,1913.28125,8.53,-1.17,-2.66,39.5625,-10.8125,-46.9375
b'F',792372,3,4.13,595.5914307,2844.28125,8.08,-0.93,-2.6,38.6875,-8.6875,-49.4375
b'F',792408,3,4.13,595.3129883,2844.28125,9.56,-0.13,-2.92,38.3125,-4.1875,-52.375
b'F',792436,3,4.11,595.166748,2844.28125,10.42,0.53,-3.02,39.125,0.0625,-52.8125
b'F',792465,3,4.13,594.6619873,2844.28125,12.41,1.59,-3.24,41.5625,4.25,-51.125
b'F',792500,3,4.13,594.3128662,4660.28125,11.6,2.2,-2.84,43.4375,8,-47.25
b'F',792532,3,4.13,594.0439453,4660.28125,8.42,2.02,-2.18,44.9375,10.3125,-42.4375
b'F',792571,3,4.13,593.5863037,5688.28125,8.56,2.88,-2.02,46.375,11.875,-34.4375
b'F',792604,3,4.13,593.2607422,5688.28125,11.06,4.42,-2.11,47,13.75,-20.4375
b'F',792638,3,4.13,592.9681396,5688.28125,9.18,3.92,-1.81,56.375,14.4375,-7.9375
b'F',792680,3,4.11,592.6756592,5036.28125,10.32,4.22,-2.13,65.1875,17.8125,11.0625
b'F',792717,3,4.13,591.9161377,5036.28125,9.56,3.46,-2.26,60.3125,22.125,24.875
b'F',792758,3,4.13,591.5008545,5036.28125,8.53,2.3,-2.18,58.125,26.75,34.3125
b'F',792793,3,4.13,591.0856934,4812.28125,11.01,2.22,-2.92,60.25,34.25,42.625
b'F',792827,3,4.15,590.4440918,4812.28125,11.32,1.61,-2.8,61.0625,40.6875,47.1875
b'F',792867,3,4.15,589.90625,5391.28125,10.28,0.69,-2.33,59.75,48.4375,49.6875
b'F',792899,3,4.15,589.3684082,5391.28125,10.82,0.03,-2.07,57.5625,53.0625,49.625
b'F',792929,3,4.13,589.0899658,5391.28125,9.4,-0.85,-1.35,53.625,56.25,47.5625
b'F',792969,3,4.15,588.3067627,5553.28125,8.88,-1.26,-0.72,47.875,57.875,43.5625
b'F',793000,3,4.15,588.0944824,5553.28125,8.88,-1.5,-0.27,44,59.4375,39.6875
b'F',793036,3,4.13,587.6651611,5553.28125,9.7,-1.5,0.43,39.875,57.6875,32.9375
b'F',793069,3,4.13,587.2641602,5534.28125,9.38,-1.22,1.41,39.4375,54.1875,28.4375
b'F',793097,3,4.15,586.815918,5534.28125,11.19,-1.15,2.4,40.1875,48.3125,25.5
b'F',793133,3,4.15,586.3441162,5534.28125,9.88,-0.96,2.5,42.8125,36.625,22.75
b'F',793160,3,4.13,586.1318359,4586.28125,9.02,-0.76,2.66,43.875,30.4375,22.5625
b'F',793196,3,4.13,585.7873535,4586.28125,10.32,-0.69,3.48,47.0625,17,22.625
b'F',793224,3,4.15,585.2825928,4586.28125,9.86,-0.69,3.66,48.4375,4.8125,23.125
b'F',793252,3,4.13,585.1268311,4345.28125,8.49,-0.74,3.3,48.4375,-7.75,24.0625
b'F',793287,3,4.13,584.9003906,4345.28125,8.7,-0.91,3.02,49.3125,-18.6875,25.5625
b'F',793316,3,4.13,584.6314697,4345.28125,8.58,-1.09,2.74,52.6875,-29.0625,27
b'F',793346,3,4.15,584.126709,4170.28125,10.54,-1.29,2.78,56.25,-38.5,28.125
b'F',793381,3,4.13,583.9049072,4170.28125,9.52,-1.98,2.13,60.875,-49.1875,28.25
b'F',793409,3,4.13,583.7020264,4170.28125,10.08,-2.62,1.66,63.875,-53.1875,27
b'F',793444,3,4.13,583.3529053,4689.28125,9.01,-2.98,0.65,72.125,-57.875,23.5
b'F',793473,3,4.13,583.0415039,4689.28125,7.75,-3,-0.13,78.625,-59.1875,20.375
b'F',793501,3,4.13,582.6923828,4689.28125,7.82,-3.2,-0.81,84,-58.5,17.4375
b'F',793541,3,4.13,582.3999023,4687.28125,7.35,-3.2,-1.59,88.25,-53.875,11.9375
b'F',793572,3,4.11,582.0554199,4687.28125,8.8,-3.76,-2.59,87.875,-49.0625,7.6875
b'F',793612,3,4.13,581.4846191,4687.28125,8.58,-3.83,-3.07,94,-40.1875,1.25
b'F',793648,3,4.13,581.1920166,4762.28125,8.92,-3.88,-3.42,100.0625,-32.3125,-5
b'F',793681,3,4.11,580.9042969,4762.28125,7.82,-3.07,-3.07,111.125,-20.4375,-12.25
b'F',793724,3,4.11,580.4985352,4762.28125,8.18,-2.86,-3.42,125.1875,-9.375,-17.4375
b'F',793757,3,4.13,579.9182129,6941.28125,9.16,-2.74,-4,143.25,-0.125,-20.875
b'F',793802,3,4.11,579.4228516,6941.28125,10.91,-2.62,-4.42,164.1875,17.1875,-28.9375
b'F',793836,3,4.11,578.8990479,8423.28125,8.12,-1.9,-2.88,165.8125,26.125,-34.625
b'F',793868,3,4.13,578.5169678,8423.28125,7.75,-1.68,-2.38,161.1875,31.5625,-39.75
b'F',793910,3,4.11,578.0168457,8423.28125,8.72,-1.42,-1.94,153.25,37.0625,-46.1875
b'F',793939,3,4.11,577.7904053,8849.28125,8.4,-1.18,-1.26,146.25,40.6875,-52.375
b'F',793980,3,4.1,576.993042,8849.28125,10.9,-0.93,-0.7,143.5625,41.4375,-57.5
b'F',794010,3,4.11,576.5400391,8849.28125,9.12,-0.53,-0.24,143.3125,40.5,-60.25
b'F',794040,3,4.11,576.1343994,7575.28125,8.82,-0.05,0.33,143.1875,37.625,-61.375
b'F',794120,3,4.13,575.0162354,7575.28125,10.01,1.33,1.52,146.0625,23.8125,-60.125
b'F',794147,3,4.13,574.7000732,3797.28125,9.1,2,1.55,146.75,19.625,-58.1875
b'F',794175,3,4.13,574.3651123,3797.28125,9.92,2.74,1.5,146.6875,13.125,-53.625
b'F',794210,3,4.13,574.152832,3797.28125,8.82,2.86,1.07,143.625,5.9375,-44.9375
b'F',794237,3,4.13,574.0064697,1669.28125,7.92,2.9,0.61,143.3125,3.5,-40.3125
b'F',794272,3,4.13,573.5725098,1669.28125,8.7,3.4,0.33,143.3125,-0.5,-30.25
b'F',794300,3,4.13,573.4262695,1669.28125,10.95,4.27,-0.05,142.5,-1.6875,-20.75
b'F',794327,3,4.13,573.2799072,4274.28125,9.42,3.62,-0.43,142.25,-1.5,-14.25
b'F',794362,3,4.11,573.0582275,4274.28125,9.01,3.1,-0.74,143.6875,0.625,-3.25
b'F',794391,3,4.13,572.5439453,4274.28125,8.77,2.83,-1,144.75,3.9375,3.1875
b'F',794418,3,4.13,572.2089844,9467.28125,10.47,3.2,-1.52,145.5625,8.6875,9.5
b'F',794454,3,4.13,571.9400635,9467.28125,10.12,2.86,-1.92,146.8125,14.5,15
b'F',794482,3,4.13,571.6003418,9467.28125,10.4,2.76,-2.04,147.125,21.1875,19.4375
b'F',794522,3,4.15,570.8312988,11962.28125,10.06,2.28,-1.94,147.8125,31.125,24
b'F',794555,3,4.13,570.4821777,11962.28125,9.48,1.89,-1.44,147.1875,37.75,25.5
b'F',794586,3,4.13,569.9914551,11962.28125,8.58,1.41,-1.11,146.5,41.8125,24.375
b'F',794624,3,4.13,569.3309326,12140.28125,8.75,1.2,-0.69,146.1875,45.875,22.25
b'F',794661,3,4.15,568.5477295,12140.28125,9.73,1.07,-0.24,146.875,46.625,18.75
b'F',794700,3,4.13,567.9344482,12140.28125,7.59,0.76,0.19,148.3125,44.6875,15.1875
b'F',794738,3,4.13,567.1748047,8916.28125,8.44,1.05,0.33,154.125,41.625,11.9375
b'F',794771,3,4.13,566.6464844,8916.28125,7.73,1.05,0.48,157.3125,37.5625,9.8125
b'F',794816,3,4.13,565.7877197,4804.28125,8.2,1.17,0.7,161.4375,30.4375,7.8125
b'F',794848,3,4.13,565.2357178,4804.28125,8.7,1.33,0.83,165.4375,24.9375,7.8125
b'F',794890,3,4.13,564.7026367,4804.28125,9.3,1.63,0.81,170.0625,17.25,10.375
b'F',794922,3,4.13,564.0987549,3957.28125,8.03,1.37,0.35,172.6875,12.1875,12.8125
b'F',794954,3,4.13,563.6174316,3957.28125,8.8,1.24,-0.05,173.8125,7.9375,15.25
b'F',794991,3,4.13,563.1362305,3957.28125,10.18,0.91,-0.59,174.75,4.9375,18.1875
b'F',795020,3,4.13,562.6879883,4266.28125,10.14,0.27,-1,176.3125,4.1875,19.375
b'F',795049,3,4.13,562.3530273,4266.28125,11.63,-0.5,-1.46,176.1875,5.375,18.1875
b'F',795088,3,4.11,561.8529053,4266.28125,11.03,-1.18,-1.87,174.25,7,14.9375
b'F',795116,3,4.11,561.640625,4581.28125,10.36,-1.18,-1.83,170.3125,9.0625,10.6875
b'F',795151,3,4.13,561.0036621,4581.28125,8.46,-1.2,-1.5,165.875,10.3125,6.25
b'F',795180,3,4.13,560.7205811,4581.28125,8.6,-1.18,-1.41,161,10.5,2.0625
b'F',795207,3,4.11,560.3668213,5249.28125,9.46,-1.15,-1.29,156.4375,10,-1.4375
b'F',795244,3,4.11,559.9421387,5249.28125,9.34,-1.05,-1.11,152.1875,8.375,-3.75
b'F',795272,3,4.11,559.503418,5249.28125,11.77,-0.87,-1.41,148.375,6.75,-5.25
b'F',795299,3,4.11,559.2249756,5177.28125,10.56,-0.65,-1.42,144.875,5.875,-5.875
b'F',795335,3,4.11,558.9372559,5177.28125,11.75,-0.31,-1.83,139.75,6,-4.875
b'F',795363,3,4.1,558.6446533,5177.28125,10.12,-0.17,-1.87,138.4375,6.9375,-3.5625
b'F',795399,3,4.11,558.0738525,3894.28125,11.47,0.21,-2.3,139.375,8.875,-0.25
b'F',795430,3,4.11,557.8049316,3894.28125,11.12,0.21,-2.28,141.1875,12.0625,3.375
b'F',795457,3,4.11,557.5360107,3894.28125,10.32,-0.09,-1.65,142.125,15.0625,7
b'F',795494,3,4.11,557.1348877,3726.28125,11.01,-0.31,-1.57,142.5625,17.5,9.75
b'F',795525,3,4.13,556.5640869,3726.28125,11.65,-0.61,-1.03,142.5,19.625,12.375
b'F',795556,3,4.13,556.2998047,3726.28125,10.28,-0.93,-0.65,141.75,20.0625,13.0625
b'F',795593,3,4.11,556.0073242,3529.28125,11.32,-1.15,-0.07,141.125,19.1875,13.75
b'F',795624,3,4.11,555.861084,3529.28125,14.21,-1.2,0.61,141.1875,16.875,13.1875
b'F',795669,3,4.13,555.2382813,3529.28125,11.38,-1.2,1.03,141.3125,11.6875,11.9375
b'F',795699,3,4.13,555.0354004,4623.28125,9.97,-1.18,1.41,141.375,6.5625,11.5625
b'F',795736,3,4.13,554.6202393,4623.28125,11.34,-1.2,1.68,141.5625,-0.6875,12.25
b'F',795775,3,4.13,554.2994385,4623.28125,9.16,-1.18,1.22,140.1875,-6.875,13.6875
b'F',795814,3,4.13,554.0870361,8268.28125,10.99,-1.24,1.31,137.4375,-11.25,15.875
b'F',795853,3,4.13,553.7520752,8268.28125,13.63,-1.68,1.24,134.6875,-14.3125,16.9375
b'F',795887,3,4.11,553.4077148,10653.28125,13.01,-2.09,1.07,134.3125,-15.9375,16.375
b'F',795919,3,4.13,552.836792,10653.28125,10.43,-2.37,0.7,135.875,-16.1875,14.5625
b'F',795959,3,4.13,552.4782715,10653.28125,9.72,-2.9,0.93,141,-15.9375,12
b'F',795990,3,4.11,552.1243896,11699.28125,10.4,-3.62,1.78,146.6875,-17.5,8.3125
b'F',796027,3,4.13,551.350708,11699.28125,10.84,-3.81,2.35,157.5625,-21.1875,0.4375
b'F',796056,3,4.13,551.015625,11699.28125,9.94,-3.6,2.48,163.6875,-26.125,-4.1875
b'F',796088,3,4.13,550.4023438,11540.28125,10.4,-3.44,2.54,167.25,-31.9375,-9.3125
b'F',796125,3,4.13,549.7984619,11540.28125,9.7,-2.96,2.5,172.1875,-40.6875,-13.8125
b'F',796155,3,4.13,549.3408203,11540.28125,8.38,-2.35,2.3,175.125,-46.75,-15
b'F',796190,3,4.13,548.6849365,8529.28125,8.18,-1.89,1.85,177.25,-51.8125,-14.0625
b'F',796219,3,4.13,548.1895752,8529.28125,8.12,-1.66,1.52,179,-55.6875,-12.1875
b'F',796246,3,4.11,547.8452148,8529.28125,8.2,-1.55,0.74,181.6875,-57.6875,-8.9375
b'F',796282,3,4.13,547.1326904,3702.28125,9.75,-1.7,0.03,185.5,-58.625,-5
b'F',796311,3,4.13,546.6750488,3702.28125,9.24,-1.7,-0.83,187.5625,-57.25,-3.5625
b'F',796338,3,4.13,546.2504883,3702.28125,11.23,-2.18,-1.78,189.8125,-52.9375,-2.375
b'F',796373,3,4.11,545.7692871,1641.28125,11.79,-2.52,-2.94,189.5,-43.1875,-3.75
b'F',796402,3,4.11,545.4343262,1641.28125,11.41,-2.54,-3.4,185.1875,-33,-7.1875
b'F',796437,3,4.11,545.0756836,1641.28125,9.84,-2.33,-3.5,179.5625,-22.5,-11.4375
b'F',796466,3,4.11,544.7973633,3153.28125,9.88,-2.18,-3.78,177.125,-11.625,-16.375
b'F',796497,3,4.09,544.5001221,3153.28125,10.4,-1.89,-4.26,177.8125,-0.4375,-21.5
b'F',796536,3,4.11,543.8631592,3153.28125,9.68,-1.29,-3.68,177.9375,13.8125,-28.8125
b'F',796567,3,4.11,543.3913574,4928.28125,11.84,-1.13,-4.24,177.25,23.75,-34.3125
b'F',796597,3,4.1,543.2357178,4928.28125,9.9,-0.53,-3.28,177.4375,32.6875,-39.4375
b'F',796642,3,4.08,543.0045166,4928.28125,9.32,0.46,-2.62,181.4375,43.4375,-46.25
b'F',796673,3,4.1,542.6364746,4408.28125,9.06,0.94,-2.2,182.375,46.9375,-49.375
b'F',796718,3,4.1,542.3015137,4408.28125,10.4,1.96,-1.7,184.875,49.0625,-52.1875
b'F',796750,3,4.09,542.0892334,4408.28125,10.66,2.52,-1.42,187.6875,49.3125,-51.75
b'F',796788,3,4.11,541.5985107,3754.28125,8.96,2.6,-0.94,190.125,48.25,-50.0625
b'F',796870,3,4.11,540.9852295,5642.28125,9.54,3.88,-1,196.0625,43.8125,-40.375
b'F',796904,3,4.11,540.5463867,5642.28125,10.01,4.44,-1.17,197,43,-34.375
b'F',796943,3,4.13,539.9708252,5642.28125,11.34,5.66,-1.83,195.375,44.5,-23.375
b'F',796974,3,4.13,539.6877441,8749.28125,9.78,5.14,-1.98,184.375,47.5625,-14.0625
b'F',797004,3,4.11,539.4471436,8749.28125,10.3,5.11,-2.24,169.0625,51.625,-6.25
b'F',797041,3,4.11,538.9187012,8749.28125,10.82,5.03,-2.14,152.3125,58.875,2.625
b'F',797069,3,4.11,538.5177002,11048.28125,11.03,4.55,-1.87,145.75,63.8125,8.5
b'F',797101,3,4.1,537.7628174,11048.28125,10.06,3.68,-1.55,144.875,68.375,12.25
b'F',797137,3,4.1,537.4136963,11048.28125,10.69,3.46,-1.09,148.1875,71.5625,14.6875
b'F',797165,3,4.11,536.8380127,11710.28125,8.32,2.66,-0.53,151.6875,72.9375,14.4375
b'F',797201,3,4.11,536.1209717,11710.28125,8.86,2.78,0.09,155.6875,72,13.5
b'F',797229,3,4.11,535.5217285,11710.28125,8.27,2.78,0.45,160.625,70.8125,12.625
b'F',797257,3,4.11,535.1867676,9417.28125,9.62,3.4,0.76,164.4375,69.375,12.5625
b'F',797293,3,4.13,534.4696045,9417.28125,8.58,3.24,0.57,173.9375,64.5,14.625
b'F',797321,3,4.13,534.0167236,9417.28125,9.12,3.62,0.63,177.875,60.75,16.9375
b'F',797357,3,4.11,533.5826416,5804.28125,10.8,4.4,0.43,181.4375,57.0625,20.8125
b'F',797385,3,4.11,533.157959,5804.28125,11.1,4.74,-0.24,183.5625,54.375,26.875
b'F',797413,3,4.11,532.756958,5804.28125,11.77,4.68,-0.37,180.0625,54.5625,34.3125
